data folder: data/ready/nerc/conll2002_esp/
embeddings: polyglot, es
epochs: 100
batch size: 8
initial learning rate: 0.001
l.r. decay rate: 0.05
byte lstm units: 64
word lstm units: 128
byte embedding dim: 50
byte lstm layers: 1
word lstm layers: 1
use byte embeddings: 1
use word embeddings: 0
use crf layer: 0

1.train    L 0.197     acc [B 57.31 E 54.58 O 99.52 T 93.96]   B [P 92.93 R 90.64 F1 91.77]   E [P 80.50 R 83.51 F1 81.98]   EC [P 52.26 R 54.21 F1 53.22]
27.train    L 0.056    acc [B 85.97 E 87.42 O 99.80 T 98.27]   B [P 97.32 R 96.73 F1 97.03]   E [P 91.49 R 93.96 F1 92.71]   EC [P 82.04 R 84.25 F1 83.13]
27.val      L 0.145    acc [B 74.56 E 73.69 O 99.62 T 95.91]   B [P 94.76 R 92.67 F1 93.70]   E [P 86.57 R 88.60 F1 87.58]   EC [P 70.43 R 72.08 F1 71.25]

28.train    L 0.055    acc [B 85.76 E 87.39 O 99.83 T 98.29]   B [P 97.49 R 96.52 F1 97.00]   E [P 92.39 R 94.14 F1 93.26]   EC [P 82.74 R 84.31 F1 83.52]
28.val      L 0.149    acc [B 73.68 E 73.08 O 99.61 T 95.82]   B [P 94.75 R 92.05 F1 93.38]   E [P 86.70 R 87.94 F1 87.31]   EC [P 70.34 R 71.35 F1 70.84]

29.train    L 0.054    acc [B 86.15 E 87.89 O 99.79 T 98.31]   B [P 97.64 R 96.52 F1 97.08]   E [P 92.29 R 94.10 F1 93.19]   EC [P 83.12 R 84.74 F1 83.92]
29.val      L 0.142    acc [B 75.41 E 75.06 O 99.59 T 96.09]   B [P 95.08 R 92.35 F1 93.69]   E [P 87.55 R 88.53 F1 88.04]   EC [P 72.57 R 73.39 F1 72.98]

30.train    L 0.051    acc [B 86.66 E 88.53 O 99.82 T 98.42]   B [P 97.85 R 96.46 F1 97.15]   E [P 92.71 R 94.13 F1 93.41]   EC [P 83.94 R 85.23 F1 84.58]
30.val      L 0.144    acc [B 74.90 E 74.24 O 99.61 T 95.98]   B [P 95.16 R 92.25 F1 93.69]   E [P 87.84 R 88.60 F1 88.22]   EC [P 72.12 R 72.75 F1 72.43]

31.train    L 0.050    acc [B 87.18 E 88.98 O 99.83 T 98.48]   B [P 97.76 R 96.74 F1 97.25]   E [P 92.88 R 94.38 F1 93.62]   EC [P 84.31 R 85.67 F1 84.98]
31.val      L 0.144    acc [B 74.86 E 74.43 O 99.62 T 96.02]   B [P 95.01 R 92.39 F1 93.68]   E [P 87.55 R 88.40 F1 87.97]   EC [P 72.17 R 72.86 F1 72.51]

32.train    L 0.049    acc [B 87.25 E 88.80 O 99.87 T 98.49]   B [P 97.77 R 96.72 F1 97.25]   E [P 92.97 R 94.47 F1 93.72]   EC [P 84.60 R 85.96 F1 85.27]
32.val      L 0.145    acc [B 75.13 E 74.18 O 99.63 T 95.99]   B [P 94.66 R 92.02 F1 93.32]   E [P 87.52 R 88.47 F1 87.99]   EC [P 72.47 R 73.25 F1 72.86]

33.train    L 0.048    acc [B 87.30 E 89.14 O 99.84 T 98.51]   B [P 97.83 R 96.75 F1 97.29]   E [P 92.98 R 94.52 F1 93.74]   EC [P 84.61 R 86.01 F1 85.30]
33.val      L 0.145    acc [B 75.18 E 74.43 O 99.60 T 96.00]   B [P 94.65 R 92.32 F1 93.47]   E [P 87.61 R 88.72 F1 88.16]   EC [P 72.20 R 73.12 F1 72.66]

34.train    L 0.047    acc [B 87.73 E 89.68 O 99.83 T 98.57]   B [P 97.90 R 96.89 F1 97.39]   E [P 93.28 R 94.66 F1 93.97]   EC [P 85.08 R 86.34 F1 85.71]
34.val      L 0.146    acc [B 75.57 E 74.81 O 99.62 T 96.08]   B [P 94.86 R 92.51 F1 93.67]   E [P 87.56 R 88.76 F1 88.16]   EC [P 72.39 R 73.39 F1 72.89]

35.train    L 0.047    acc [B 87.59 E 89.52 O 99.82 T 98.54]   B [P 97.75 R 96.93 F1 97.33]   E [P 93.22 R 94.74 F1 93.98]   EC [P 84.88 R 86.27 F1 85.57]
35.val      L 0.146    acc [B 75.96 E 74.98 O 99.61 T 96.08]   B [P 94.65 R 92.25 F1 93.44]   E [P 87.80 R 88.79 F1 88.29]   EC [P 73.05 R 73.87 F1 73.46]

36.train    L 0.045    acc [B 88.08 E 89.89 O 99.84 T 98.61]   B [P 97.85 R 97.11 F1 97.48]   E [P 93.68 R 95.01 F1 94.34]   EC [P 85.52 R 86.73 F1 86.12]
36.val      L 0.145    acc [B 75.73 E 74.77 O 99.62 T 96.07]   B [P 94.64 R 92.16 F1 93.39]   E [P 87.08 R 88.42 F1 87.74]   EC [P 72.35 R 73.46 F1 72.90]

37.train    L 0.045    acc [B 88.03 E 89.85 O 99.84 T 98.60]   B [P 97.90 R 96.97 F1 97.43]   E [P 93.22 R 94.70 F1 93.95]   EC [P 85.35 R 86.70 F1 86.02]
37.val      L 0.146    acc [B 75.68 E 74.72 O 99.63 T 96.06]   B [P 94.72 R 92.32 F1 93.51]   E [P 87.02 R 88.40 F1 87.70]   EC [P 72.29 R 73.44 F1 72.86]

38.train    L 0.044    acc [B 88.47 E 90.47 O 99.84 T 98.68]   B [P 98.07 R 97.00 F1 97.53]   E [P 93.86 R 94.93 F1 94.39]   EC [P 86.14 R 87.12 F1 86.63]
38.val      L 0.148    acc [B 74.30 E 74.05 O 99.63 T 95.98]   B [P 95.10 R 91.91 F1 93.48]   E [P 87.35 R 88.05 F1 87.70]   EC [P 71.53 R 72.10 F1 71.82]

39.train    L 0.043    acc [B 88.89 E 90.72 O 99.84 T 98.71]   B [P 97.98 R 97.16 F1 97.57]   E [P 93.91 R 95.21 F1 94.56]   EC [P 86.40 R 87.60 F1 87.00]
39.val      L 0.150    acc [B 75.52 E 74.43 O 99.62 T 96.02]   B [P 94.76 R 91.93 F1 93.33]   E [P 87.12 R 88.01 F1 87.56]   EC [P 72.54 R 73.28 F1 72.91]

40.train    L 0.043    acc [B 88.49 E 90.70 O 99.85 T 98.72]   B [P 98.21 R 97.02 F1 97.61]   E [P 94.13 R 95.18 F1 94.65]   EC [P 86.34 R 87.30 F1 86.82]
40.val      L 0.151    acc [B 72.90 E 73.37 O 99.62 T 95.87]   B [P 95.06 R 91.57 F1 93.28]   E [P 87.51 R 87.94 F1 87.72]   EC [P 70.36 R 70.70 F1 70.53]

41.train    L 0.042    acc [B 88.78 E 90.54 O 99.89 T 98.73]   B [P 98.18 R 97.06 F1 97.61]   E [P 93.96 R 95.19 F1 94.57]   EC [P 86.49 R 87.63 F1 87.06]
41.val      L 0.151    acc [B 75.48 E 74.53 O 99.66 T 96.07]   B [P 94.88 R 91.52 F1 93.17]   E [P 87.50 R 88.01 F1 87.75]   EC [P 72.72 R 73.14 F1 72.93]

42.train    L 0.040    acc [B 88.99 E 90.84 O 99.88 T 98.76]   B [P 98.18 R 97.02 F1 97.60]   E [P 94.32 R 95.23 F1 94.77]   EC [P 86.98 R 87.82 F1 87.40]
42.val      L 0.152    acc [B 75.84 E 74.94 O 99.63 T 96.10]   B [P 94.73 R 91.36 F1 93.02]   E [P 87.29 R 87.71 F1 87.50]   EC [P 73.18 R 73.53 F1 73.35]

43.train    L 0.040    acc [B 89.08 E 91.32 O 99.86 T 98.80]   B [P 98.37 R 97.04 F1 97.70]   E [P 94.38 R 95.16 F1 94.77]   EC [P 87.20 R 87.92 F1 87.56]
43.val      L 0.146    acc [B 75.87 E 75.26 O 99.64 T 96.15]   B [P 95.17 R 91.52 F1 93.31]   E [P 87.51 R 87.78 F1 87.64]   EC [P 73.54 R 73.76 F1 73.65]

44.train    L 0.039    acc [B 89.55 E 91.49 O 99.85 T 98.82]   B [P 98.11 R 97.43 F1 97.77]   E [P 94.12 R 95.45 F1 94.78]   EC [P 87.06 R 88.29 F1 87.67]
44.val      L 0.151    acc [B 76.63 E 75.08 O 99.59 T 96.09]   B [P 94.36 R 92.30 F1 93.32]   E [P 86.84 R 88.37 F1 87.60]   EC [P 72.93 R 74.22 F1 73.57]

45.train    L 0.038    acc [B 89.66 E 91.55 O 99.88 T 98.85]   B [P 98.19 R 97.45 F1 97.82]   E [P 94.62 R 95.60 F1 95.11]   EC [P 87.52 R 88.42 F1 87.97]
45.val      L 0.152    acc [B 75.66 E 74.55 O 99.65 T 96.06]   B [P 94.79 R 91.98 F1 93.36]   E [P 87.18 R 87.96 F1 87.57]   EC [P 72.85 R 73.51 F1 73.18]

46.train    L 0.037    acc [B 90.00 E 92.05 O 99.85 T 98.88]   B [P 98.19 R 97.49 F1 97.84]   E [P 94.68 R 95.68 F1 95.18]   EC [P 87.89 R 88.82 F1 88.36]
46.val      L 0.146    acc [B 76.37 E 75.55 O 99.62 T 96.18]   B [P 94.94 R 92.21 F1 93.55]   E [P 87.60 R 88.49 F1 88.04]   EC [P 73.32 R 74.06 F1 73.69]

47.train    L 0.037    acc [B 90.00 E 92.07 O 99.86 T 98.90]   B [P 98.16 R 97.57 F1 97.87]   E [P 94.85 R 95.93 F1 95.38]   EC [P 87.94 R 88.93 F1 88.43]
47.val      L 0.150    acc [B 75.09 E 74.63 O 99.58 T 96.01]   B [P 94.33 R 92.14 F1 93.22]   E [P 87.30 R 88.65 F1 87.97]   EC [P 71.83 R 72.93 F1 72.37]

48.train    L 0.037    acc [B 89.90 E 91.92 O 99.88 T 98.89]   B [P 98.30 R 97.39 F1 97.84]   E [P 94.94 R 95.81 F1 95.38]   EC [P 88.03 R 88.84 F1 88.43]
48.val      L 0.154    acc [B 75.06 E 74.40 O 99.59 T 95.99]   B [P 94.55 R 91.66 F1 93.08]   E [P 87.80 R 88.28 F1 88.04]   EC [P 72.62 R 73.02 F1 72.82]

49.train    L 0.036    acc [B 90.15 E 92.08 O 99.87 T 98.90]   B [P 98.25 R 97.55 F1 97.90]   E [P 94.88 R 95.91 F1 95.39]   EC [P 88.14 R 89.10 F1 88.62]
49.val      L 0.148    acc [B 76.72 E 75.75 O 99.61 T 96.20]   B [P 94.81 R 91.96 F1 93.36]   E [P 87.58 R 88.47 F1 88.02]   EC [P 73.64 R 74.38 F1 74.01]

50.train    L 0.035    acc [B 90.30 E 92.16 O 99.89 T 98.93]   B [P 98.15 R 97.68 F1 97.91]   E [P 95.03 R 96.12 F1 95.58]   EC [P 88.30 R 89.31 F1 88.80]
50.val      L 0.153    acc [B 75.38 E 74.81 O 99.63 T 96.08]   B [P 94.64 R 92.21 F1 93.41]   E [P 87.25 R 88.53 F1 87.89]   EC [P 72.15 R 73.21 F1 72.67]

51.train    L 0.035    acc [B 90.72 E 92.47 O 99.89 T 98.97]   B [P 98.20 R 97.85 F1 98.02]   E [P 95.20 R 96.33 F1 95.76]   EC [P 88.65 R 89.70 F1 89.17]
51.val      L 0.151    acc [B 75.82 E 75.04 O 99.61 T 96.09]   B [P 94.49 R 92.14 F1 93.30]   E [P 86.96 R 87.98 F1 87.47]   EC [P 72.66 R 73.51 F1 73.08]

52.train    L 0.034    acc [B 90.53 E 92.52 O 99.90 T 98.98]   B [P 98.39 R 97.72 F1 98.06]   E [P 95.09 R 96.15 F1 95.61]   EC [P 88.61 R 89.60 F1 89.10]
52.val      L 0.148    acc [B 76.76 E 75.75 O 99.64 T 96.23]   B [P 94.74 R 91.91 F1 93.30]   E [P 87.92 R 88.49 F1 88.20]   EC [P 74.06 R 74.54 F1 74.30]

53.train    L 0.034    acc [B 90.63 E 92.59 O 99.88 T 98.97]   B [P 98.40 R 97.62 F1 98.01]   E [P 95.05 R 95.96 F1 95.50]   EC [P 88.67 R 89.52 F1 89.09]
53.val      L 0.151    acc [B 76.49 E 75.42 O 99.61 T 96.15]   B [P 94.64 R 91.66 F1 93.12]   E [P 87.32 R 88.17 F1 87.74]   EC [P 73.60 R 74.31 F1 73.95]

54.train    L 0.033    acc [B 91.00 E 92.90 O 99.88 T 99.02]   B [P 98.32 R 97.80 F1 98.06]   E [P 95.23 R 96.32 F1 95.77]   EC [P 89.06 R 90.08 F1 89.57]
54.val      L 0.150    acc [B 76.30 E 75.46 O 99.61 T 96.16]   B [P 94.63 R 92.30 F1 93.45]   E [P 86.68 R 88.21 F1 87.44]   EC [P 72.70 R 73.99 F1 73.34]

55.train    L 0.033    acc [B 90.85 E 92.94 O 99.86 T 99.01]   B [P 98.47 R 97.73 F1 98.10]   E [P 95.29 R 96.19 F1 95.74]   EC [P 89.02 R 89.85 F1 89.43]
55.val      L 0.153    acc [B 75.78 E 75.34 O 99.57 T 96.10]   B [P 94.73 R 92.09 F1 93.39]   E [P 87.30 R 88.33 F1 87.81]   EC [P 72.84 R 73.69 F1 73.26]

56.train    L 0.032    acc [B 91.21 E 93.11 O 99.90 T 99.05]   B [P 98.42 R 97.94 F1 98.18]   E [P 95.68 R 96.62 F1 96.15]   EC [P 89.48 R 90.36 F1 89.92]
56.val      L 0.157    acc [B 76.10 E 75.02 O 99.61 T 96.10]   B [P 94.53 R 91.73 F1 93.11]   E [P 87.23 R 87.91 F1 87.57]   EC [P 73.14 R 73.71 F1 73.43]

57.train    L 0.032    acc [B 91.17 E 93.05 O 99.89 T 99.04]   B [P 98.46 R 97.85 F1 98.15]   E [P 95.41 R 96.41 F1 95.91]   EC [P 89.33 R 90.27 F1 89.80]
57.val      L 0.155    acc [B 76.42 E 75.49 O 99.60 T 96.15]   B [P 94.57 R 91.98 F1 93.25]   E [P 87.52 R 88.60 F1 88.06]   EC [P 73.45 R 74.36 F1 73.90]

58.train    L 0.031    acc [B 91.28 E 93.27 O 99.89 T 99.07]   B [P 98.58 R 97.90 F1 98.24]   E [P 95.75 R 96.56 F1 96.15]   EC [P 89.71 R 90.46 F1 90.08]
58.val      L 0.154    acc [B 76.33 E 75.39 O 99.62 T 96.16]   B [P 94.87 R 91.77 F1 93.29]   E [P 87.38 R 88.12 F1 87.75]   EC [P 73.43 R 74.06 F1 73.74]

59.train    L 0.031    acc [B 91.58 E 93.43 O 99.89 T 99.09]   B [P 98.41 R 97.97 F1 98.19]   E [P 95.62 R 96.58 F1 96.10]   EC [P 89.79 R 90.69 F1 90.24]
59.val      L 0.155    acc [B 76.70 E 75.68 O 99.63 T 96.20]   B [P 94.63 R 91.93 F1 93.26]   E [P 87.14 R 88.14 F1 87.64]   EC [P 73.47 R 74.31 F1 73.89]

60.train    L 0.030    acc [B 91.67 E 93.51 O 99.89 T 99.10]   B [P 98.48 R 97.98 F1 98.23]   E [P 95.58 R 96.49 F1 96.03]   EC [P 89.79 R 90.65 F1 90.22]
60.val      L 0.155    acc [B 76.37 E 75.63 O 99.61 T 96.18]   B [P 94.60 R 91.79 F1 93.18]   E [P 87.57 R 88.26 F1 87.91]   EC [P 73.53 R 74.10 F1 73.82]

61.train    L 0.030    acc [B 91.76 E 93.61 O 99.88 T 99.10]   B [P 98.39 R 98.15 F1 98.27]   E [P 95.50 R 96.72 F1 96.11]   EC [P 89.75 R 90.89 F1 90.31]
61.val      L 0.152    acc [B 76.76 E 75.67 O 99.58 T 96.16]   B [P 94.27 R 92.23 F1 93.24]   E [P 86.62 R 88.33 F1 87.46]   EC [P 72.94 R 74.38 F1 73.65]

62.train    L 0.029    acc [B 91.84 E 93.63 O 99.90 T 99.13]   B [P 98.52 R 98.06 F1 98.29]   E [P 95.72 R 96.68 F1 96.20]   EC [P 90.06 R 90.96 F1 90.51]
62.val      L 0.154    acc [B 76.51 E 75.47 O 99.64 T 96.18]   B [P 94.77 R 92.12 F1 93.43]   E [P 87.19 R 88.19 F1 87.69]   EC [P 73.24 R 74.08 F1 73.66]

63.train    L 0.029    acc [B 91.86 E 93.86 O 99.88 T 99.13]   B [P 98.68 R 97.94 F1 98.31]   E [P 95.95 R 96.63 F1 96.29]   EC [P 90.33 R 90.97 F1 90.65]
63.val      L 0.156    acc [B 75.61 E 75.25 O 99.61 T 96.12]   B [P 94.80 R 91.75 F1 93.25]   E [P 87.60 R 88.01 F1 87.80]   EC [P 73.10 R 73.44 F1 73.27]

64.train    L 0.029    acc [B 91.81 E 93.75 O 99.90 T 99.14]   B [P 98.69 R 97.95 F1 98.32]   E [P 96.03 R 96.68 F1 96.36]   EC [P 90.35 R 90.96 F1 90.65]
64.val      L 0.159    acc [B 76.40 E 75.29 O 99.61 T 96.13]   B [P 94.58 R 91.82 F1 93.18]   E [P 87.01 R 87.87 F1 87.44]   EC [P 73.49 R 74.22 F1 73.85]

