data folder: data/ready/nerc/conll2003_eng/
embeddings: glove, 6B.100d
epochs: 100
batch size: 8
initial learning rate: 0.001
l.r. decay rate: 0.05
byte lstm units: 64
word lstm units: 128
byte embedding dim: 50
byte lstm layers: 1
word lstm layers: 1
use byte embeddings: 1
use word embeddings: 0
use crf layer: 0

1.train    L 0.244     acc [B 60.82 E 59.44 O 98.81 T 92.23]   B [P 90.64 R 89.83 F1 90.23]   E [P 75.57 R 81.90 F1 78.61]   EC [P 52.33 R 56.71 F1 54.43]
13.val      L 0.108    acc [B 83.74 E 83.99 O 99.51 T 96.91]   B [P 96.54 R 95.89 F1 96.22]   E [P 91.68 R 93.23 F1 92.45]   EC [P 80.89 R 82.26 F1 81.57]

14.train    L 0.073    acc [B 87.54 E 88.40 O 99.66 T 97.78]   B [P 97.83 R 96.46 F1 97.14]   E [P 93.99 R 94.48 F1 94.23]   EC [P 86.10 R 86.54 F1 86.32]
14.val      L 0.106    acc [B 83.86 E 84.13 O 99.60 T 97.01]   B [P 96.94 R 95.52 F1 96.23]   E [P 92.32 R 93.00 F1 92.66]   EC [P 82.09 R 82.70 F1 82.39]

15.train    L 0.070    acc [B 88.39 E 89.13 O 99.66 T 97.90]   B [P 97.77 R 96.92 F1 97.34]   E [P 94.08 R 94.80 F1 94.44]   EC [P 86.55 R 87.22 F1 86.88]
15.val      L 0.104    acc [B 84.10 E 84.28 O 99.56 T 97.00]   B [P 96.65 R 96.05 F1 96.35]   E [P 92.36 R 93.40 F1 92.88]   EC [P 81.69 R 82.62 F1 82.15]

16.train    L 0.068    acc [B 88.52 E 89.30 O 99.65 T 97.92]   B [P 97.73 R 97.00 F1 97.36]   E [P 94.41 R 95.10 F1 94.75]   EC [P 86.81 R 87.44 F1 87.13]
16.val      L 0.104    acc [B 84.33 E 84.45 O 99.55 T 97.02]   B [P 96.69 R 96.01 F1 96.35]   E [P 91.97 R 93.35 F1 92.66]   EC [P 81.83 R 83.05 F1 82.44]

17.train    L 0.064    acc [B 89.37 E 90.18 O 99.68 T 98.09]   B [P 97.94 R 97.05 F1 97.49]   E [P 94.81 R 95.29 F1 95.05]   EC [P 87.96 R 88.41 F1 88.18]
17.val      L 0.099    acc [B 84.97 E 85.16 O 99.59 T 97.17]   B [P 96.86 R 96.16 F1 96.51]   E [P 92.11 R 93.39 F1 92.75]   EC [P 82.44 R 83.57 F1 83.00]

18.train    L 0.062    acc [B 89.50 E 90.48 O 99.66 T 98.12]   B [P 97.93 R 97.20 F1 97.56]   E [P 94.54 R 95.38 F1 94.96]   EC [P 87.74 R 88.52 F1 88.13]
18.val      L 0.100    acc [B 85.27 E 85.59 O 99.56 T 97.22]   B [P 96.83 R 96.25 F1 96.54]   E [P 92.22 R 93.57 F1 92.89]   EC [P 82.75 R 83.96 F1 83.35]

19.train    L 0.062    acc [B 89.35 E 90.39 O 99.67 T 98.12]   B [P 98.01 R 97.30 F1 97.65]   E [P 94.53 R 95.45 F1 94.99]   EC [P 87.54 R 88.39 F1 87.96]
19.val      L 0.100    acc [B 84.99 E 85.45 O 99.55 T 97.19]   B [P 96.87 R 96.26 F1 96.56]   E [P 92.72 R 93.92 F1 93.32]   EC [P 82.75 R 83.83 F1 83.29]

20.train    L 0.058    acc [B 90.25 E 91.28 O 99.69 T 98.28]   B [P 98.08 R 97.40 F1 97.74]   E [P 95.04 R 95.71 F1 95.37]   EC [P 88.73 R 89.36 F1 89.04]
20.val      L 0.097    acc [B 85.19 E 85.59 O 99.58 T 97.24]   B [P 97.00 R 96.18 F1 96.59]   E [P 92.71 R 93.72 F1 93.21]   EC [P 83.05 R 83.96 F1 83.50]

21.train    L 0.056    acc [B 90.21 E 91.15 O 99.72 T 98.29]   B [P 98.21 R 97.31 F1 97.76]   E [P 95.28 R 95.70 F1 95.49]   EC [P 89.00 R 89.40 F1 89.20]
21.val      L 0.098    acc [B 85.54 E 85.76 O 99.57 T 97.25]   B [P 96.80 R 96.10 F1 96.44]   E [P 92.60 R 93.76 F1 93.18]   EC [P 83.28 R 84.32 F1 83.79]

22.train    L 0.054    acc [B 90.88 E 91.75 O 99.74 T 98.40]   B [P 98.17 R 97.58 F1 97.88]   E [P 95.38 R 96.07 F1 95.72]   EC [P 89.36 R 90.01 F1 89.69]
22.val      L 0.097    acc [B 85.76 E 85.88 O 99.60 T 97.30]   B [P 96.81 R 96.10 F1 96.45]   E [P 92.87 R 93.86 F1 93.36]   EC [P 83.65 R 84.53 F1 84.09]

23.train    L 0.052    acc [B 91.13 E 92.08 O 99.72 T 98.44]   B [P 98.17 R 97.60 F1 97.89]   E [P 95.60 R 96.15 F1 95.87]   EC [P 89.76 R 90.28 F1 90.02]
23.val      L 0.096    acc [B 85.90 E 86.09 O 99.57 T 97.31]   B [P 96.70 R 96.25 F1 96.47]   E [P 92.76 R 93.84 F1 93.30]   EC [P 83.65 R 84.62 F1 84.13]

24.train    L 0.051    acc [B 91.24 E 92.25 O 99.70 T 98.46]   B [P 98.19 R 97.63 F1 97.91]   E [P 95.52 R 96.17 F1 95.85]   EC [P 89.78 R 90.39 F1 90.08]
24.val      L 0.097    acc [B 85.91 E 86.23 O 99.57 T 97.33]   B [P 96.98 R 96.23 F1 96.60]   E [P 93.19 R 94.23 F1 93.71]   EC [P 83.95 R 84.89 F1 84.42]

25.train    L 0.050    acc [B 90.95 E 92.12 O 99.74 T 98.47]   B [P 98.36 R 97.52 F1 97.94]   E [P 95.87 R 96.23 F1 96.05]   EC [P 89.91 R 90.24 F1 90.08]
25.val      L 0.098    acc [B 85.44 E 85.84 O 99.59 T 97.29]   B [P 96.97 R 95.84 F1 96.40]   E [P 93.04 R 93.87 F1 93.46]   EC [P 83.84 R 84.58 F1 84.21]

26.train    L 0.048    acc [B 91.77 E 92.68 O 99.75 T 98.57]   B [P 98.29 R 97.71 F1 98.00]   E [P 95.99 R 96.37 F1 96.18]   EC [P 90.61 R 90.97 F1 90.79]
26.val      L 0.097    acc [B 86.08 E 86.38 O 99.59 T 97.37]   B [P 96.91 R 96.20 F1 96.55]   E [P 93.09 R 94.04 F1 93.56]   EC [P 84.14 R 85.01 F1 84.57]

27.train    L 0.047    acc [B 91.91 E 92.92 O 99.74 T 98.60]   B [P 98.29 R 97.88 F1 98.08]   E [P 95.88 R 96.52 F1 96.20]   EC [P 90.54 R 91.15 F1 90.84]
27.val      L 0.094    acc [B 86.30 E 86.49 O 99.59 T 97.39]   B [P 96.87 R 96.25 F1 96.56]   E [P 92.90 R 94.09 F1 93.49]   EC [P 84.15 R 85.22 F1 84.68]

28.train    L 0.045    acc [B 92.19 E 93.25 O 99.74 T 98.65]   B [P 98.36 R 97.88 F1 98.12]   E [P 96.14 R 96.67 F1 96.41]   EC [P 91.04 R 91.54 F1 91.29]
28.val      L 0.094    acc [B 86.28 E 86.69 O 99.60 T 97.43]   B [P 97.08 R 96.18 F1 96.63]   E [P 93.25 R 94.18 F1 93.71]   EC [P 84.42 R 85.26 F1 84.84]

29.train    L 0.045    acc [B 92.12 E 93.19 O 99.75 T 98.66]   B [P 98.45 R 97.80 F1 98.12]   E [P 96.16 R 96.60 F1 96.38]   EC [P 91.09 R 91.50 F1 91.29]
29.val      L 0.096    acc [B 86.17 E 86.43 O 99.60 T 97.39]   B [P 97.08 R 96.15 F1 96.61]   E [P 92.76 R 93.94 F1 93.34]   EC [P 83.91 R 84.99 F1 84.45]

30.train    L 0.043    acc [B 92.59 E 93.59 O 99.74 T 98.71]   B [P 98.34 R 98.04 F1 98.19]   E [P 96.17 R 96.87 F1 96.52]   EC [P 91.29 R 91.95 F1 91.62]
30.val      L 0.095    acc [B 86.37 E 86.73 O 99.59 T 97.44]   B [P 96.97 R 96.43 F1 96.70]   E [P 93.17 R 94.29 F1 93.73]   EC [P 84.32 R 85.34 F1 84.83]

31.train    L 0.042    acc [B 92.74 E 93.75 O 99.74 T 98.74]   B [P 98.37 R 98.14 F1 98.25]   E [P 96.12 R 96.92 F1 96.52]   EC [P 91.30 R 92.06 F1 91.68]
31.val      L 0.094    acc [B 86.62 E 86.97 O 99.57 T 97.46]   B [P 96.83 R 96.52 F1 96.67]   E [P 93.10 R 94.40 F1 93.74]   EC [P 84.32 R 85.49 F1 84.90]

32.train    L 0.041    acc [B 92.81 E 93.93 O 99.78 T 98.80]   B [P 98.60 R 98.04 F1 98.32]   E [P 96.66 R 97.04 F1 96.85]   EC [P 91.93 R 92.29 F1 92.11]
32.val      L 0.093    acc [B 86.86 E 87.19 O 99.60 T 97.52]   B [P 97.05 R 96.28 F1 96.66]   E [P 93.06 R 94.16 F1 93.61]   EC [P 84.81 R 85.81 F1 85.31]

33.train    L 0.040    acc [B 93.13 E 94.11 O 99.76 T 98.82]   B [P 98.47 R 98.10 F1 98.29]   E [P 96.63 R 97.06 F1 96.84]   EC [P 92.09 R 92.50 F1 92.30]
33.val      L 0.092    acc [B 86.76 E 87.07 O 99.59 T 97.50]   B [P 96.92 R 96.40 F1 96.66]   E [P 93.15 R 94.33 F1 93.74]   EC [P 84.61 R 85.68 F1 85.14]

34.train    L 0.039    acc [B 93.18 E 94.17 O 99.79 T 98.85]   B [P 98.63 R 98.05 F1 98.34]   E [P 96.72 R 97.03 F1 96.87]   EC [P 92.30 R 92.59 F1 92.45]
34.val      L 0.093    acc [B 86.84 E 86.93 O 99.61 T 97.48]   B [P 96.98 R 96.20 F1 96.59]   E [P 92.77 R 93.96 F1 93.36]   EC [P 84.43 R 85.51 F1 84.97]

35.train    L 0.038    acc [B 93.49 E 94.47 O 99.75 T 98.87]   B [P 98.44 R 98.30 F1 98.37]   E [P 96.57 R 97.30 F1 96.93]   EC [P 92.23 R 92.93 F1 92.58]
35.val      L 0.093    acc [B 86.89 E 87.20 O 99.56 T 97.49]   B [P 96.80 R 96.63 F1 96.72]   E [P 93.05 R 94.61 F1 93.83]   EC [P 84.43 R 85.85 F1 85.13]

36.train    L 0.037    acc [B 93.83 E 94.77 O 99.76 T 98.93]   B [P 98.54 R 98.38 F1 98.46]   E [P 96.69 R 97.37 F1 97.03]   EC [P 92.59 R 93.25 F1 92.92]
36.val      L 0.092    acc [B 86.84 E 87.00 O 99.59 T 97.48]   B [P 96.88 R 96.57 F1 96.72]   E [P 92.57 R 94.19 F1 93.38]   EC [P 84.15 R 85.63 F1 84.88]

37.train    L 0.037    acc [B 93.69 E 94.63 O 99.78 T 98.92]   B [P 98.54 R 98.30 F1 98.42]   E [P 96.68 R 97.30 F1 96.99]   EC [P 92.56 R 93.15 F1 92.85]
37.val      L 0.093    acc [B 87.02 E 87.09 O 99.61 T 97.51]   B [P 96.79 R 96.55 F1 96.67]   E [P 92.65 R 94.21 F1 93.42]   EC [P 84.31 R 85.73 F1 85.01]

38.train    L 0.036    acc [B 93.54 E 94.51 O 99.80 T 98.92]   B [P 98.71 R 98.23 F1 98.47]   E [P 96.96 R 97.34 F1 97.15]   EC [P 92.67 R 93.03 F1 92.85]
38.val      L 0.095    acc [B 86.76 E 86.91 O 99.61 T 97.49]   B [P 97.04 R 96.40 F1 96.72]   E [P 92.92 R 94.08 F1 93.49]   EC [P 84.44 R 85.49 F1 84.96]

39.train    L 0.034    acc [B 94.05 E 95.02 O 99.80 T 99.00]   B [P 98.71 R 98.34 F1 98.52]   E [P 97.09 R 97.41 F1 97.25]   EC [P 93.23 R 93.53 F1 93.38]
39.val      L 0.093    acc [B 86.96 E 87.20 O 99.62 T 97.54]   B [P 97.06 R 96.15 F1 96.60]   E [P 92.78 R 93.79 F1 93.28]   EC [P 84.82 R 85.75 F1 85.28]

40.train    L 0.034    acc [B 94.16 E 95.11 O 99.78 T 99.00]   B [P 98.64 R 98.51 F1 98.58]   E [P 97.07 R 97.71 F1 97.39]   EC [P 93.07 R 93.68 F1 93.37]
40.val      L 0.091    acc [B 87.41 E 87.54 O 99.58 T 97.56]   B [P 96.93 R 96.57 F1 96.75]   E [P 92.87 R 94.29 F1 93.58]   EC [P 84.83 R 86.13 F1 85.48]

41.train    L 0.034    acc [B 94.09 E 95.11 O 99.78 T 99.00]   B [P 98.55 R 98.46 F1 98.51]   E [P 97.01 R 97.68 F1 97.34]   EC [P 93.06 R 93.70 F1 93.38]
41.val      L 0.094    acc [B 86.97 E 87.35 O 99.57 T 97.52]   B [P 96.94 R 96.60 F1 96.77]   E [P 92.64 R 94.26 F1 93.44]   EC [P 84.44 R 85.91 F1 85.17]

42.train    L 0.033    acc [B 94.36 E 95.27 O 99.78 T 99.03]   B [P 98.63 R 98.51 F1 98.57]   E [P 97.02 R 97.66 F1 97.34]   EC [P 93.25 R 93.87 F1 93.56]
42.val      L 0.093    acc [B 87.33 E 87.49 O 99.57 T 97.55]   B [P 96.91 R 96.53 F1 96.72]   E [P 92.99 R 94.43 F1 93.70]   EC [P 84.95 R 86.27 F1 85.60]

43.train    L 0.032    acc [B 94.26 E 95.18 O 99.79 T 99.02]   B [P 98.62 R 98.44 F1 98.53]   E [P 97.22 R 97.68 F1 97.45]   EC [P 93.39 R 93.84 F1 93.61]
43.val      L 0.094    acc [B 87.34 E 87.42 O 99.58 T 97.55]   B [P 96.89 R 96.58 F1 96.74]   E [P 92.93 R 94.48 F1 93.70]   EC [P 84.89 R 86.30 F1 85.59]

44.train    L 0.031    acc [B 94.42 E 95.36 O 99.82 T 99.07]   B [P 98.82 R 98.36 F1 98.59]   E [P 97.35 R 97.57 F1 97.46]   EC [P 93.78 R 93.98 F1 93.88]
44.val      L 0.093    acc [B 87.18 E 87.34 O 99.63 T 97.57]   B [P 97.25 R 96.36 F1 96.80]   E [P 92.90 R 94.01 F1 93.45]   EC [P 84.95 R 85.96 F1 85.45]

45.train    L 0.031    acc [B 94.47 E 95.41 O 99.84 T 99.10]   B [P 98.93 R 98.33 F1 98.63]   E [P 97.44 R 97.52 F1 97.48]   EC [P 93.93 R 94.02 F1 93.97]
45.val      L 0.093    acc [B 87.23 E 87.35 O 99.65 T 97.59]   B [P 97.20 R 96.33 F1 96.76]   E [P 92.92 R 93.94 F1 93.43]   EC [P 85.18 R 86.12 F1 85.65]

46.train    L 0.030    acc [B 94.62 E 95.55 O 99.84 T 99.12]   B [P 98.93 R 98.43 F1 98.68]   E [P 97.49 R 97.62 F1 97.55]   EC [P 94.04 R 94.17 F1 94.11]
46.val      L 0.092    acc [B 87.18 E 87.20 O 99.62 T 97.54]   B [P 97.08 R 96.30 F1 96.69]   E [P 92.95 R 94.03 F1 93.48]   EC [P 85.03 R 86.01 F1 85.52]

47.train    L 0.030    acc [B 94.60 E 95.50 O 99.81 T 99.09]   B [P 98.76 R 98.49 F1 98.63]   E [P 97.30 R 97.69 F1 97.50]   EC [P 93.72 R 94.10 F1 93.91]
47.val      L 0.093    acc [B 87.50 E 87.71 O 99.60 T 97.61]   B [P 97.09 R 96.53 F1 96.81]   E [P 93.27 R 94.45 F1 93.85]   EC [P 85.39 R 86.47 F1 85.93]

48.train    L 0.029    acc [B 94.91 E 95.80 O 99.83 T 99.15]   B [P 98.89 R 98.50 F1 98.70]   E [P 97.60 R 97.78 F1 97.69]   EC [P 94.30 R 94.48 F1 94.39]
48.val      L 0.092    acc [B 87.38 E 87.48 O 99.61 T 97.58]   B [P 97.18 R 96.43 F1 96.81]   E [P 93.36 R 94.45 F1 93.90]   EC [P 85.41 R 86.40 F1 85.90]

49.train    L 0.029    acc [B 95.02 E 95.91 O 99.78 T 99.14]   B [P 98.66 R 98.75 F1 98.70]   E [P 97.28 R 98.03 F1 97.65]   EC [P 93.91 R 94.62 F1 94.26]
49.val      L 0.093    acc [B 87.48 E 87.76 O 99.56 T 97.58]   B [P 96.83 R 96.70 F1 96.77]   E [P 93.02 R 94.67 F1 93.84]   EC [P 85.00 R 86.50 F1 85.75]

50.train    L 0.028    acc [B 94.98 E 95.89 O 99.84 T 99.18]   B [P 98.94 R 98.56 F1 98.75]   E [P 97.74 R 97.92 F1 97.83]   EC [P 94.42 R 94.60 F1 94.51]
50.val      L 0.093    acc [B 87.14 E 87.34 O 99.64 T 97.58]   B [P 97.23 R 96.36 F1 96.80]   E [P 92.89 R 94.04 F1 93.46]   EC [P 84.97 R 86.03 F1 85.50]

51.train    L 0.027    acc [B 95.25 E 96.05 O 99.83 T 99.20]   B [P 98.83 R 98.70 F1 98.77]   E [P 97.58 R 97.97 F1 97.77]   EC [P 94.45 R 94.83 F1 94.64]
51.val      L 0.092    acc [B 87.58 E 87.73 O 99.63 T 97.63]   B [P 97.10 R 96.47 F1 96.78]   E [P 92.98 R 94.28 F1 93.62]   EC [P 85.33 R 86.52 F1 85.92]

52.train    L 0.028    acc [B 95.12 E 95.97 O 99.83 T 99.18]   B [P 98.79 R 98.73 F1 98.76]   E [P 97.67 R 98.10 F1 97.89]   EC [P 94.34 R 94.76 F1 94.55]
52.val      L 0.095    acc [B 87.88 E 88.05 O 99.60 T 97.67]   B [P 96.97 R 96.80 F1 96.88]   E [P 93.28 R 94.83 F1 94.05]   EC [P 85.53 R 86.96 F1 86.24]

53.train    L 0.026    acc [B 95.34 E 96.19 O 99.82 T 99.22]   B [P 98.82 R 98.70 F1 98.76]   E [P 97.79 R 98.14 F1 97.97]   EC [P 94.68 R 95.01 F1 94.85]
53.val      L 0.093    acc [B 87.82 E 87.99 O 99.62 T 97.68]   B [P 97.13 R 96.70 F1 96.91]   E [P 93.56 R 94.80 F1 94.17]   EC [P 85.77 R 86.91 F1 86.33]

54.train    L 0.026    acc [B 95.52 E 96.30 O 99.83 T 99.24]   B [P 98.84 R 98.83 F1 98.84]   E [P 97.71 R 98.18 F1 97.94]   EC [P 94.68 R 95.14 F1 94.91]
54.val      L 0.093    acc [B 87.92 E 88.04 O 99.62 T 97.68]   B [P 97.08 R 96.75 F1 96.92]   E [P 92.90 R 94.41 F1 93.65]   EC [P 85.33 R 86.72 F1 86.02]

55.train    L 0.025    acc [B 95.59 E 96.36 O 99.84 T 99.26]   B [P 98.90 R 98.83 F1 98.87]   E [P 97.87 R 98.21 F1 98.04]   EC [P 94.86 R 95.19 F1 95.02]
55.val      L 0.094    acc [B 87.85 E 87.83 O 99.62 T 97.65]   B [P 97.08 R 96.75 F1 96.92]   E [P 92.93 R 94.43 F1 93.67]   EC [P 85.28 R 86.65 F1 85.96]

56.train    L 0.025    acc [B 95.71 E 96.49 O 99.83 T 99.27]   B [P 98.93 R 98.83 F1 98.88]   E [P 97.85 R 98.19 F1 98.02]   EC [P 95.01 R 95.34 F1 95.17]
56.val      L 0.092    acc [B 87.68 E 87.95 O 99.59 T 97.64]   B [P 97.12 R 96.48 F1 96.80]   E [P 93.10 R 94.29 F1 93.70]   EC [P 85.39 R 86.49 F1 85.94]

57.train    L 0.025    acc [B 95.47 E 96.30 O 99.86 T 99.26]   B [P 99.06 R 98.71 F1 98.89]   E [P 97.99 R 98.12 F1 98.06]   EC [P 95.01 R 95.14 F1 95.08]
57.val      L 0.095    acc [B 87.36 E 87.52 O 99.64 T 97.61]   B [P 97.25 R 96.40 F1 96.82]   E [P 93.16 R 94.24 F1 93.70]   EC [P 85.38 R 86.37 F1 85.87]

58.train    L 0.024    acc [B 95.69 E 96.49 O 99.85 T 99.29]   B [P 98.97 R 98.83 F1 98.90]   E [P 98.01 R 98.26 F1 98.13]   EC [P 95.08 R 95.33 F1 95.21]
58.val      L 0.094    acc [B 87.95 E 88.00 O 99.64 T 97.69]   B [P 97.18 R 96.77 F1 96.97]   E [P 93.26 R 94.51 F1 93.88]   EC [P 85.60 R 86.76 F1 86.18]

59.train    L 0.024    acc [B 95.75 E 96.62 O 99.84 T 99.30]   B [P 98.98 R 98.83 F1 98.90]   E [P 98.10 R 98.30 F1 98.20]   EC [P 95.23 R 95.42 F1 95.32]
59.val      L 0.092    acc [B 87.78 E 88.11 O 99.64 T 97.71]   B [P 97.29 R 96.68 F1 96.99]   E [P 93.24 R 94.51 F1 93.87]   EC [P 85.59 R 86.76 F1 86.17]

60.train    L 0.024    acc [B 95.60 E 96.49 O 99.86 T 99.30]   B [P 99.12 R 98.74 F1 98.93]   E [P 98.12 R 98.20 F1 98.16]   EC [P 95.22 R 95.29 F1 95.25]
60.val      L 0.094    acc [B 87.66 E 87.91 O 99.63 T 97.67]   B [P 97.27 R 96.48 F1 96.87]   E [P 93.03 R 94.28 F1 93.65]   EC [P 85.42 R 86.57 F1 85.99]

61.train    L 0.023    acc [B 96.06 E 96.82 O 99.86 T 99.35]   B [P 99.05 R 98.84 F1 98.94]   E [P 98.18 R 98.33 F1 98.25]   EC [P 95.62 R 95.77 F1 95.69]
61.val      L 0.091    acc [B 87.77 E 87.93 O 99.64 T 97.68]   B [P 97.14 R 96.58 F1 96.86]   E [P 93.08 R 94.33 F1 93.70]   EC [P 85.45 R 86.60 F1 86.02]

62.train    L 0.023    acc [B 95.86 E 96.67 O 99.85 T 99.32]   B [P 99.02 R 98.90 F1 98.96]   E [P 98.08 R 98.36 F1 98.22]   EC [P 95.27 R 95.54 F1 95.40]
62.val      L 0.094    acc [B 87.85 E 87.90 O 99.64 T 97.67]   B [P 97.14 R 96.47 F1 96.80]   E [P 93.12 R 94.35 F1 93.73]   EC [P 85.56 R 86.69 F1 86.12]

63.train    L 0.022    acc [B 95.92 E 96.72 O 99.86 T 99.34]   B [P 99.13 R 98.80 F1 98.96]   E [P 98.18 R 98.26 F1 98.22]   EC [P 95.51 R 95.58 F1 95.54]
63.val      L 0.094    acc [B 87.71 E 87.93 O 99.63 T 97.67]   B [P 97.28 R 96.42 F1 96.85]   E [P 93.06 R 94.09 F1 93.57]   EC [P 85.52 R 86.47 F1 85.99]

64.train    L 0.022    acc [B 96.20 E 96.91 O 99.87 T 99.38]   B [P 99.18 R 98.87 F1 99.02]   E [P 98.27 R 98.35 F1 98.31]   EC [P 95.79 R 95.88 F1 95.84]
64.val      L 0.093    acc [B 87.65 E 87.91 O 99.65 T 97.68]   B [P 97.25 R 96.38 F1 96.81]   E [P 92.97 R 94.08 F1 93.52]   EC [P 85.53 R 86.55 F1 86.04]

