data folder: data/ready/nerc/conll2002_esp/
embeddings: polyglot, es
epochs: 100
batch size: 8
initial learning rate: 0.001
l.r. decay rate: 0.05
byte lstm units: 64
word lstm units: 128
byte embedding dim: 50
byte lstm layers: 1
word lstm layers: 1
use byte embeddings: 0
use word embeddings: 1
use crf layer: 0

1.train    L 0.189     acc [B 60.10 E 57.80 O 99.78 T 94.58]   B [P 93.38 R 71.60 F1 81.05]   E [P 75.32 R 65.70 F1 70.19]   EC [P 63.98 R 55.81 F1 59.62]
19.val      L 0.132    acc [B 75.87 E 76.07 O 99.33 T 96.01]   B [P 93.07 R 87.68 F1 90.30]   E [P 85.47 R 83.94 F1 84.70]   EC [P 74.94 R 73.60 F1 74.26]

20.train    L 0.073    acc [B 82.74 E 85.06 O 99.59 T 97.79]   B [P 96.55 R 90.84 F1 93.61]   E [P 89.95 R 87.67 F1 88.80]   EC [P 82.58 R 80.49 F1 81.52]
20.val      L 0.128    acc [B 75.20 E 75.80 O 99.45 T 96.07]   B [P 93.87 R 86.65 F1 90.12]   E [P 85.43 R 82.86 F1 84.12]   EC [P 75.17 R 72.91 F1 74.02]

21.train    L 0.073    acc [B 83.84 E 85.32 O 99.50 T 97.74]   B [P 95.69 R 92.29 F1 93.96]   E [P 89.26 R 88.96 F1 89.11]   EC [P 81.79 R 81.51 F1 81.65]
21.val      L 0.130    acc [B 76.97 E 76.79 O 99.27 T 96.06]   B [P 92.22 R 89.06 F1 90.61]   E [P 84.28 R 84.97 F1 84.62]   EC [P 73.91 R 74.52 F1 74.21]

22.train    L 0.073    acc [B 83.25 E 84.99 O 99.53 T 97.73]   B [P 95.66 R 92.13 F1 93.86]   E [P 89.50 R 89.24 F1 89.37]   EC [P 81.58 R 81.34 F1 81.46]
22.val      L 0.130    acc [B 78.56 E 78.08 O 99.10 T 96.09]   B [P 91.05 R 89.77 F1 90.41]   E [P 83.92 R 86.44 F1 85.16]   EC [P 74.33 R 76.56 F1 75.43]

23.train    L 0.072    acc [B 83.38 E 85.06 O 99.55 T 97.76]   B [P 95.55 R 92.25 F1 93.87]   E [P 89.45 R 89.11 F1 89.28]   EC [P 81.57 R 81.26 F1 81.41]
23.val      L 0.132    acc [B 77.71 E 76.87 O 99.18 T 95.99]   B [P 91.16 R 89.31 F1 90.23]   E [P 83.92 R 85.29 F1 84.60]   EC [P 73.84 R 75.05 F1 74.44]

24.train    L 0.069    acc [B 83.39 E 85.65 O 99.62 T 97.89]   B [P 96.16 R 91.59 F1 93.82]   E [P 90.26 R 88.65 F1 89.44]   EC [P 82.90 R 81.42 F1 82.16]
24.val      L 0.132    acc [B 76.19 E 76.00 O 99.33 T 95.99]   B [P 92.14 R 88.67 F1 90.37]   E [P 84.61 R 84.79 F1 84.70]   EC [P 73.58 R 73.74 F1 73.66]

25.train    L 0.069    acc [B 84.11 E 86.23 O 99.54 T 97.89]   B [P 96.03 R 92.17 F1 94.06]   E [P 89.47 R 88.76 F1 89.11]   EC [P 82.43 R 81.78 F1 82.11]
25.val      L 0.127    acc [B 78.21 E 77.86 O 99.21 T 96.16]   B [P 91.84 R 89.45 F1 90.63]   E [P 84.40 R 85.66 F1 85.03]   EC [P 74.67 R 75.78 F1 75.22]

26.train    L 0.069    acc [B 84.30 E 86.60 O 99.48 T 97.88]   B [P 95.80 R 92.30 F1 94.02]   E [P 89.60 R 89.12 F1 89.36]   EC [P 82.52 R 82.08 F1 82.30]
26.val      L 0.128    acc [B 77.91 E 78.21 O 99.09 T 96.11]   B [P 91.46 R 89.54 F1 90.49]   E [P 84.19 R 86.01 F1 85.09]   EC [P 74.13 R 75.74 F1 74.93]

27.train    L 0.066    acc [B 84.20 E 86.83 O 99.61 T 98.02]   B [P 96.83 R 91.47 F1 94.07]   E [P 90.78 R 88.51 F1 89.64]   EC [P 84.15 R 82.05 F1 83.08]
27.val      L 0.127    acc [B 77.48 E 77.51 O 99.44 T 96.31]   B [P 93.89 R 88.23 F1 90.97]   E [P 85.78 R 84.28 F1 85.03]   EC [P 76.29 R 74.95 F1 75.61]

28.train    L 0.067    acc [B 84.35 E 86.67 O 99.52 T 97.93]   B [P 96.34 R 92.19 F1 94.22]   E [P 90.19 R 88.93 F1 89.56]   EC [P 83.28 R 82.12 F1 82.69]
28.val      L 0.125    acc [B 78.49 E 78.55 O 99.28 T 96.32]   B [P 92.84 R 89.45 F1 91.12]   E [P 84.96 R 85.55 F1 85.25]   EC [P 75.56 R 76.08 F1 75.82]

29.train    L 0.065    acc [B 84.53 E 86.60 O 99.63 T 98.02]   B [P 96.51 R 92.33 F1 94.37]   E [P 90.51 R 89.25 F1 89.88]   EC [P 83.55 R 82.40 F1 82.97]
29.val      L 0.128    acc [B 78.30 E 77.73 O 99.25 T 96.17]   B [P 91.81 R 89.38 F1 90.58]   E [P 83.85 R 85.20 F1 84.52]   EC [P 74.38 R 75.57 F1 74.97]

30.train    L 0.063    acc [B 85.28 E 87.49 O 99.62 T 98.11]   B [P 96.45 R 92.81 F1 94.60]   E [P 90.79 R 89.84 F1 90.31]   EC [P 84.04 R 83.17 F1 83.60]
30.val      L 0.127    acc [B 79.04 E 78.33 O 99.14 T 96.16]   B [P 91.03 R 89.77 F1 90.40]   E [P 83.99 R 86.10 F1 85.03]   EC [P 74.76 R 76.63 F1 75.68]

31.train    L 0.063    acc [B 85.37 E 87.90 O 99.59 T 98.14]   B [P 96.52 R 92.76 F1 94.60]   E [P 90.70 R 89.78 F1 90.23]   EC [P 84.19 R 83.34 F1 83.76]
31.val      L 0.126    acc [B 79.02 E 78.70 O 99.11 T 96.19]   B [P 91.07 R 89.75 F1 90.40]   E [P 84.46 R 86.67 F1 85.55]   EC [P 75.06 R 77.02 F1 76.03]

32.train    L 0.063    acc [B 84.69 E 87.12 O 99.60 T 98.06]   B [P 96.72 R 92.10 F1 94.35]   E [P 90.60 R 89.16 F1 89.88]   EC [P 84.03 R 82.68 F1 83.35]
32.val      L 0.127    acc [B 78.49 E 78.45 O 99.23 T 96.26]   B [P 92.05 R 88.85 F1 90.42]   E [P 84.86 R 85.55 F1 85.20]   EC [P 75.88 R 76.49 F1 76.19]

33.train    L 0.062    acc [B 85.96 E 88.35 O 99.52 T 98.13]   B [P 95.82 R 93.22 F1 94.50]   E [P 89.98 R 90.24 F1 90.11]   EC [P 83.55 R 83.80 F1 83.68]
33.val      L 0.128    acc [B 80.17 E 79.46 O 98.94 T 96.16]   B [P 89.72 R 90.85 F1 90.28]   E [P 82.41 R 87.18 F1 84.73]   EC [P 73.72 R 77.99 F1 75.79]

34.train    L 0.061    acc [B 85.18 E 87.67 O 99.62 T 98.14]   B [P 96.84 R 92.45 F1 94.59]   E [P 91.10 R 89.56 F1 90.32]   EC [P 84.65 R 83.22 F1 83.93]
34.val      L 0.125    acc [B 78.42 E 78.09 O 99.33 T 96.30]   B [P 92.99 R 89.29 F1 91.10]   E [P 85.12 R 85.32 F1 85.22]   EC [P 75.86 R 76.03 F1 75.95]

35.train    L 0.061    acc [B 86.17 E 88.53 O 99.53 T 98.17]   B [P 96.28 R 93.23 F1 94.73]   E [P 90.44 R 90.30 F1 90.37]   EC [P 84.19 R 84.07 F1 84.13]
35.val      L 0.125    acc [B 79.71 E 79.50 O 99.13 T 96.32]   B [P 91.51 R 90.16 F1 90.83]   E [P 84.27 R 86.51 F1 85.37]   EC [P 75.40 R 77.41 F1 76.39]

36.train    L 0.061    acc [B 85.49 E 87.92 O 99.57 T 98.13]   B [P 96.65 R 92.65 F1 94.61]   E [P 90.77 R 89.63 F1 90.20]   EC [P 84.39 R 83.33 F1 83.86]
36.val      L 0.127    acc [B 78.76 E 78.33 O 99.22 T 96.23]   B [P 91.93 R 89.59 F1 90.75]   E [P 84.20 R 85.82 F1 85.00]   EC [P 74.93 R 76.38 F1 75.65]

37.train    L 0.059    acc [B 86.04 E 88.65 O 99.61 T 98.25]   B [P 96.87 R 92.87 F1 94.83]   E [P 91.54 R 90.08 F1 90.81]   EC [P 85.41 R 84.05 F1 84.72]
37.val      L 0.126    acc [B 79.32 E 79.09 O 99.20 T 96.33]   B [P 91.91 R 89.82 F1 90.85]   E [P 84.25 R 86.05 F1 85.14]   EC [P 75.41 R 77.02 F1 76.21]

38.train    L 0.059    acc [B 86.13 E 88.86 O 99.54 T 98.21]   B [P 96.54 R 92.84 F1 94.66]   E [P 90.95 R 89.91 F1 90.43]   EC [P 84.96 R 83.98 F1 84.47]
38.val      L 0.125    acc [B 79.11 E 79.23 O 99.14 T 96.29]   B [P 91.54 R 89.50 F1 90.51]   E [P 84.03 R 85.96 F1 84.98]   EC [P 75.11 R 76.84 F1 75.97]

39.train    L 0.056    acc [B 86.36 E 88.90 O 99.65 T 98.31]   B [P 96.83 R 92.93 F1 94.84]   E [P 91.79 R 90.56 F1 91.17]   EC [P 85.72 R 84.57 F1 85.14]
39.val      L 0.127    acc [B 79.06 E 78.58 O 99.18 T 96.23]   B [P 91.14 R 89.59 F1 90.36]   E [P 84.17 R 86.14 F1 85.15]   EC [P 75.10 R 76.86 F1 75.97]

40.train    L 0.059    acc [B 86.55 E 89.30 O 99.50 T 98.24]   B [P 96.36 R 93.25 F1 94.78]   E [P 91.07 R 90.36 F1 90.72]   EC [P 85.00 R 84.33 F1 84.66]
40.val      L 0.129    acc [B 79.64 E 79.77 O 98.98 T 96.23]   B [P 90.55 R 90.48 F1 90.52]   E [P 83.53 R 86.93 F1 85.19]   EC [P 74.48 R 77.50 F1 75.96]

41.train    L 0.057    acc [B 86.33 E 88.64 O 99.64 T 98.28]   B [P 96.72 R 93.67 F1 95.17]   E [P 91.28 R 90.78 F1 91.03]   EC [P 84.91 R 84.45 F1 84.67]
41.val      L 0.130    acc [B 79.20 E 78.06 O 99.11 T 96.10]   B [P 90.40 R 90.00 F1 90.20]   E [P 83.57 R 86.37 F1 84.95]   EC [P 74.41 R 76.91 F1 75.64]

42.train    L 0.056    acc [B 86.63 E 89.07 O 99.65 T 98.34]   B [P 96.99 R 93.17 F1 95.05]   E [P 92.00 R 90.48 F1 91.23]   EC [P 86.05 R 84.63 F1 85.33]
42.val      L 0.126    acc [B 78.53 E 78.31 O 99.22 T 96.23]   B [P 91.66 R 89.15 F1 90.39]   E [P 84.74 R 85.62 F1 85.18]   EC [P 75.39 R 76.17 F1 75.78]

43.train    L 0.056    acc [B 86.69 E 89.27 O 99.57 T 98.29]   B [P 96.76 R 93.28 F1 94.99]   E [P 91.24 R 90.30 F1 90.77]   EC [P 85.34 R 84.46 F1 84.90]
43.val      L 0.127    acc [B 79.34 E 78.97 O 99.15 T 96.26]   B [P 91.50 R 89.54 F1 90.51]   E [P 84.09 R 86.08 F1 85.07]   EC [P 75.31 R 77.09 F1 76.19]

44.train    L 0.057    acc [B 87.18 E 89.83 O 99.50 T 98.30]   B [P 96.27 R 93.82 F1 95.03]   E [P 90.58 R 90.69 F1 90.63]   EC [P 84.82 R 84.92 F1 84.87]
44.val      L 0.127    acc [B 80.19 E 80.01 O 98.94 T 96.24]   B [P 90.16 R 90.51 F1 90.33]   E [P 83.59 R 87.06 F1 85.29]   EC [P 74.83 R 77.94 F1 76.35]

45.train    L 0.055    acc [B 86.63 E 89.27 O 99.64 T 98.36]   B [P 97.17 R 92.80 F1 94.93]   E [P 92.00 R 90.23 F1 91.11]   EC [P 86.37 R 84.71 F1 85.53]
45.val      L 0.127    acc [B 77.84 E 78.06 O 99.28 T 96.24]   B [P 92.79 R 88.42 F1 90.55]   E [P 85.22 R 84.93 F1 85.07]   EC [P 75.91 R 75.64 F1 75.77]

46.train    L 0.054    acc [B 87.37 E 89.85 O 99.59 T 98.39]   B [P 96.61 R 93.96 F1 95.26]   E [P 91.60 R 91.37 F1 91.49]   EC [P 85.70 R 85.48 F1 85.59]
46.val      L 0.127    acc [B 79.36 E 79.15 O 99.06 T 96.21]   B [P 90.65 R 90.23 F1 90.44]   E [P 83.40 R 86.60 F1 84.97]   EC [P 74.29 R 77.14 F1 75.68]

47.train    L 0.053    acc [B 87.01 E 89.63 O 99.63 T 98.39]   B [P 96.83 R 93.39 F1 95.08]   E [P 91.73 R 90.76 F1 91.24]   EC [P 85.95 R 85.04 F1 85.49]
47.val      L 0.126    acc [B 79.52 E 79.36 O 99.17 T 96.33]   B [P 91.59 R 89.91 F1 90.74]   E [P 84.91 R 86.47 F1 85.68]   EC [P 75.99 R 77.39 F1 76.68]

48.train    L 0.054    acc [B 87.23 E 89.69 O 99.62 T 98.39]   B [P 96.98 R 93.85 F1 95.39]   E [P 91.80 R 91.28 F1 91.54]   EC [P 85.86 R 85.37 F1 85.61]
48.val      L 0.129    acc [B 79.11 E 78.78 O 99.05 T 96.15]   B [P 90.81 R 90.19 F1 90.50]   E [P 83.72 R 86.74 F1 85.20]   EC [P 74.43 R 77.11 F1 75.75]

49.train    L 0.053    acc [B 87.24 E 89.62 O 99.65 T 98.41]   B [P 96.81 R 93.84 F1 95.30]   E [P 92.16 R 91.49 F1 91.82]   EC [P 86.18 R 85.56 F1 85.87]
49.val      L 0.128    acc [B 79.15 E 78.63 O 99.18 T 96.24]   B [P 91.10 R 89.82 F1 90.45]   E [P 84.29 R 86.31 F1 85.29]   EC [P 75.11 R 76.91 F1 76.00]

50.train    L 0.052    acc [B 87.82 E 90.13 O 99.64 T 98.46]   B [P 96.75 R 94.15 F1 95.44]   E [P 92.21 R 91.77 F1 91.99]   EC [P 86.43 R 86.03 F1 86.23]
50.val      L 0.127    acc [B 79.52 E 78.91 O 99.12 T 96.23]   B [P 90.81 R 90.14 F1 90.47]   E [P 83.49 R 86.10 F1 84.77]   EC [P 74.69 R 77.02 F1 75.84]

51.train    L 0.051    acc [B 87.37 E 89.98 O 99.69 T 98.49]   B [P 97.28 R 93.31 F1 95.25]   E [P 92.65 R 90.97 F1 91.81]   EC [P 87.18 R 85.60 F1 86.38]
51.val      L 0.127    acc [B 79.09 E 78.78 O 99.20 T 96.28]   B [P 91.49 R 89.40 F1 90.43]   E [P 84.14 R 85.68 F1 84.90]   EC [P 75.54 R 76.93 F1 76.23]

52.train    L 0.051    acc [B 87.22 E 89.80 O 99.68 T 98.46]   B [P 97.19 R 93.55 F1 95.34]   E [P 92.46 R 91.20 F1 91.83]   EC [P 86.79 R 85.61 F1 86.20]
52.val      L 0.127    acc [B 79.34 E 78.83 O 99.21 T 96.30]   B [P 91.46 R 89.54 F1 90.49]   E [P 84.68 R 86.10 F1 85.38]   EC [P 75.86 R 77.14 F1 76.50]

53.train    L 0.051    acc [B 87.34 E 90.00 O 99.67 T 98.47]   B [P 97.20 R 93.55 F1 95.34]   E [P 92.47 R 91.06 F1 91.76]   EC [P 86.83 R 85.51 F1 86.17]
53.val      L 0.129    acc [B 79.15 E 78.72 O 99.08 T 96.17]   B [P 90.72 R 89.68 F1 90.20]   E [P 83.73 R 86.10 F1 84.90]   EC [P 74.99 R 77.11 F1 76.04]

54.train    L 0.051    acc [B 87.88 E 90.24 O 99.67 T 98.51]   B [P 96.93 R 94.20 F1 95.55]   E [P 92.23 R 91.73 F1 91.98]   EC [P 86.61 R 86.14 F1 86.37]
54.val      L 0.130    acc [B 79.87 E 78.82 O 99.03 T 96.14]   B [P 89.89 R 90.35 F1 90.12]   E [P 82.72 R 86.56 F1 84.59]   EC [P 74.02 R 77.46 F1 75.70]

55.train    L 0.050    acc [B 87.98 E 90.61 O 99.65 T 98.53]   B [P 97.09 R 93.95 F1 95.50]   E [P 92.55 R 91.58 F1 92.06]   EC [P 87.17 R 86.26 F1 86.71]
55.val      L 0.127    acc [B 79.48 E 79.19 O 99.07 T 96.23]   B [P 90.87 R 89.86 F1 90.36]   E [P 83.81 R 86.35 F1 85.06]   EC [P 75.13 R 77.41 F1 76.26]

56.train    L 0.050    acc [B 87.84 E 90.67 O 99.61 T 98.51]   B [P 97.10 R 93.72 F1 95.38]   E [P 92.62 R 91.57 F1 92.09]   EC [P 87.17 R 86.18 F1 86.68]
56.val      L 0.129    acc [B 79.20 E 79.00 O 99.14 T 96.26]   B [P 91.43 R 89.96 F1 90.69]   E [P 84.16 R 86.17 F1 85.15]   EC [P 75.25 R 77.05 F1 76.14]

57.train    L 0.050    acc [B 87.37 E 90.03 O 99.70 T 98.50]   B [P 97.46 R 93.43 F1 95.40]   E [P 92.77 R 91.17 F1 91.96]   EC [P 87.25 R 85.75 F1 86.49]
57.val      L 0.130    acc [B 79.25 E 78.56 O 99.20 T 96.25]   B [P 91.57 R 89.63 F1 90.59]   E [P 84.52 R 86.05 F1 85.28]   EC [P 75.63 R 77.00 F1 76.31]

58.train    L 0.048    acc [B 88.17 E 90.55 O 99.71 T 98.57]   B [P 97.07 R 94.18 F1 95.60]   E [P 92.83 R 92.01 F1 92.42]   EC [P 87.40 R 86.63 F1 87.01]
58.val      L 0.131    acc [B 79.18 E 78.08 O 99.16 T 96.15]   B [P 90.84 R 90.05 F1 90.44]   E [P 83.60 R 86.10 F1 84.83]   EC [P 74.50 R 76.72 F1 75.59]

59.train    L 0.049    acc [B 88.12 E 90.87 O 99.63 T 98.55]   B [P 97.07 R 94.07 F1 95.55]   E [P 92.39 R 91.69 F1 92.04]   EC [P 87.04 R 86.38 F1 86.71]
59.val      L 0.127    acc [B 79.29 E 78.83 O 99.16 T 96.25]   B [P 91.45 R 90.03 F1 90.73]   E [P 84.25 R 86.51 F1 85.36]   EC [P 75.05 R 77.07 F1 76.05]

60.train    L 0.048    acc [B 88.08 E 90.86 O 99.67 T 98.58]   B [P 97.35 R 93.69 F1 95.49]   E [P 92.93 R 91.42 F1 92.17]   EC [P 87.79 R 86.37 F1 87.07]
60.val      L 0.128    acc [B 78.86 E 78.70 O 99.22 T 96.28]   B [P 91.87 R 89.54 F1 90.69]   E [P 84.41 R 86.10 F1 85.25]   EC [P 75.26 R 76.77 F1 76.01]

61.train    L 0.047    acc [B 88.29 E 90.93 O 99.69 T 98.60]   B [P 97.24 R 94.02 F1 95.60]   E [P 93.02 R 91.74 F1 92.38]   EC [P 87.77 R 86.56 F1 87.16]
61.val      L 0.131    acc [B 79.71 E 78.95 O 99.13 T 96.24]   B [P 90.76 R 90.09 F1 90.43]   E [P 83.70 R 86.51 F1 85.08]   EC [P 75.01 R 77.53 F1 76.25]

62.train    L 0.049    acc [B 88.04 E 90.67 O 99.63 T 98.52]   B [P 97.06 R 94.03 F1 95.52]   E [P 92.35 R 91.63 F1 91.99]   EC [P 86.97 R 86.30 F1 86.63]
62.val      L 0.128    acc [B 79.82 E 79.44 O 99.05 T 96.25]   B [P 90.78 R 90.28 F1 90.53]   E [P 84.02 R 86.86 F1 85.41]   EC [P 75.17 R 77.71 F1 76.42]

63.train    L 0.048    acc [B 88.33 E 90.97 O 99.66 T 98.58]   B [P 97.27 R 94.10 F1 95.66]   E [P 92.58 R 91.71 F1 92.14]   EC [P 87.41 R 86.59 F1 87.00]
63.val      L 0.129    acc [B 79.32 E 78.93 O 99.07 T 96.19]   B [P 90.67 R 89.80 F1 90.23]   E [P 83.39 R 86.19 F1 84.77]   EC [P 74.68 R 77.18 F1 75.91]

64.train    L 0.048    acc [B 88.52 E 91.01 O 99.66 T 98.59]   B [P 97.11 R 94.31 F1 95.69]   E [P 92.80 R 91.97 F1 92.39]   EC [P 87.59 R 86.81 F1 87.20]
64.val      L 0.128    acc [B 79.80 E 79.07 O 99.07 T 96.21]   B [P 90.49 R 90.28 F1 90.38]   E [P 83.90 R 86.72 F1 85.29]   EC [P 74.97 R 77.48 F1 76.20]

